SMA_3,SMA_5,SMA_8,SMA_10,SMA_12,SMA_13,SMA_15,SMA_20,SMA_26,SMA_30,SMA_35,SMA_40,SMA_45,SMA_50,SMA_60,SMA_70,SMA_80,SMA_90,SMA_100,SMA_110,SMA_120,SMA_130,SMA_140,SMA_150,SMA_160,SMA_170,SMA_180,SMA_190
4198.666666666667,4197.8,4197.75,4198.0,4198.25,4198.153846153846,4198.2,4198.15,4196.307692307692,4195.666666666667,4195.714285714285,4195.5,4195.533333333334,4166.42,4093.266666666667,4043.8571428571427,4008.125,3979.588888888889,3956.84,3938.0363636363636,3923.975,3912.8846153846152,3903.7785714285715,3896.82,3891.2,3886.5470588235294,3882.4666666666667,3875.4684210526316
4198.666666666667,4198.4,4197.625,4197.8,4198.25,4198.2307692307695,4198.133333333333,4198.2,4196.615384615385,4195.766666666666,4195.742857142857,4195.625,4195.488888888889,4176.12,4100.8,4050.3142857142857,4013.725,3984.4666666666667,3961.29,3942.081818181818,3927.4333333333334,3916.107692307692,3906.6642857142856,3899.46,3893.63125,3888.8117647058825,3884.6111111111113,3877.942105263158
4197.333333333333,4197.6,4197.25,4197.4,4197.666666666667,4197.923076923077,4197.866666666667,4198.0,4196.7692307692305,4195.766666666666,4195.685714285714,4195.625,4195.444444444444,4185.88,4108.25,4056.7428571428572,4019.25,3989.311111111111,3965.79,3946.081818181818,3930.8416666666667,3919.3076923076924,3909.535714285714,3902.0666666666666,3896.025,3891.0470588235294,3886.722222222222,3880.4105263157894
4196.333333333333,4197.4,4197.25,4197.2,4197.416666666667,4197.615384615385,4197.866666666667,4198.0,4197.038461538462,4195.9,4195.714285714285,4195.675,4195.511111111111,4195.62,4115.866666666667,4063.1714285714284,4024.775,3994.233333333333,3970.29,3950.109090909091,3934.4083333333333,3922.5461538461536,3912.4357142857143,3904.7066666666665,3898.4375,3893.3,3888.838888888889,3882.915789473684
4196.0,4197.2,4197.5,4197.2,4197.333333333333,4197.384615384615,4197.8,4197.9,4197.346153846154,4196.333333333333,4195.742857142857,4195.775,4195.555555555556,4195.62,4123.6,4069.5857142857144,4030.275,3999.1555555555556,3974.75,3954.1181818181817,3937.983333333333,3925.753846153846,3915.364285714286,3907.3533333333335,3900.84375,3895.5529411764705,3890.961111111111,3885.4315789473685
4197.333333333333,4196.8,4197.5,4197.3,4197.25,4197.384615384615,4197.6,4197.85,4197.653846153846,4196.6,4195.828571428571,4195.85,4195.644444444444,4195.66,4131.433333333333,4075.9857142857145,4035.65,4004.1,3979.21,3958.1363636363635,3941.5583333333334,3928.9615384615386,3918.3214285714284,3910.04,3903.275,3897.8058823529414,3893.0944444444444,3887.9210526315787
4198.666666666667,4197.4,4197.875,4197.9,4197.583333333333,4197.538461538462,4197.666666666667,4197.95,4198.0,4196.966666666666,4196.0,4195.95,4195.822222222222,4195.68,4139.383333333333,4082.3714285714286,4041.1,4009.177777777778,3983.72,3962.2090909090907,3945.1833333333334,3932.2,3921.307142857143,3912.733333333333,3905.75,3900.0882352941176,3895.261111111111,3890.4473684210525
4199.333333333333,4198.4,4198.0,4198.0,4197.75,4197.692307692308,4197.733333333334,4198.0,4198.076923076923,4197.266666666666,4196.142857142857,4196.025,4195.933333333333,4195.74,4147.4,4088.8142857142857,4046.5875,4014.2444444444445,3988.23,3966.2818181818184,3948.775,3935.392307692308,3924.307142857143,3915.4066666666668,3908.2125,3902.3705882352942,3897.4166666666665,3892.9684210526316
4197.0,4197.2,4196.875,4197.3,4197.416666666667,4197.2307692307695,4197.2,4197.7,4197.807692307692,4197.333333333333,4196.085714285714,4195.9,4195.844444444445,4195.68,4155.3,4095.1285714285714,4051.95,4019.1555555555556,3992.54,3970.336363636364,3952.3166666666666,3938.5615384615385,3927.2285714285713,3918.0,3910.64375,3904.605882352941,3899.5222222222224,3894.963157894737
4193.0,4195.6,4195.75,4196.4,4196.666666666667,4196.7692307692305,4196.666666666667,4197.25,4197.5,4197.3,4196.228571428572,4195.725,4195.7555555555555,4195.56,4163.2,4101.528571428571,4057.375,4024.0777777777776,3996.87,3974.4,3955.883333333333,3941.7153846153847,3930.1214285714286,3920.5933333333332,3913.05,3906.8470588235296,3901.616666666667,3896.952631578947
4188.666666666667,4193.2,4194.75,4195.0,4195.666666666667,4195.846153846154,4195.933333333333,4196.5,4197.0,4197.1,4196.114285714286,4195.5,4195.555555555556,4195.4,4171.183333333333,4107.8,4062.75,4028.8888888888887,4001.13,3978.490909090909,3959.45,3944.8230769230768,3933.035714285714,3923.193333333333,3915.45625,3909.070588235294,3903.6833333333334,3898.915789473684
4188.0,4190.8,4193.75,4194.1,4194.916666666667,4195.153846153846,4195.533333333334,4195.95,4196.615384615385,4196.833333333333,4196.085714285714,4195.35,4195.377777777778,4195.32,4179.116666666667,4114.128571428571,4068.2875,4033.766666666667,4005.43,3982.4545454545455,3963.0833333333335,3947.9461538461537,3935.964285714286,3925.826666666667,3917.875,3911.3058823529414,3905.7722222222224,3900.9
4188.333333333333,4189.0,4192.875,4193.7,4194.083333333333,4194.538461538462,4195.0,4195.55,4196.2692307692305,4196.566666666667,4196.085714285714,4195.25,4195.2444444444445,4195.24,4187.183333333333,4120.457142857143,4073.8625,4038.633333333333,4009.75,3986.509090909091,3966.7166666666667,3951.0615384615385,3938.907142857143,3928.48,3920.29375,3913.535294117647,3907.8611111111113,3902.878947368421
4192.0,4190.2,4192.75,4193.7,4194.0,4194.307692307692,4194.933333333333,4195.45,4196.2307692307695,4196.566666666667,4196.314285714286,4195.35,4195.266666666666,4195.28,4195.3,4126.9857142857145,4079.4875,4043.5444444444443,4014.18,3990.6,3970.4083333333333,3954.353846153846,3941.9142857142856,3931.1866666666665,3922.76875,3915.8058823529414,3909.988888888889,3904.8842105263157
4194.0,4191.4,4192.0,4193.5,4194.083333333333,4194.076923076923,4194.733333333334,4195.35,4196.153846153846,4196.433333333333,4196.457142857143,4195.625,4195.2444444444445,4195.32,4195.266666666666,4133.585714285714,4085.075,4048.411111111111,4018.59,3994.6363636363635,3974.0666666666666,3957.6384615384613,3944.8785714285714,3933.9066666666668,3925.2375,3918.0588235294117,3912.1055555555554,3906.8842105263157
4195.666666666667,4193.2,4191.5,4193.2,4193.916666666667,4194.153846153846,4194.4,4195.25,4196.038461538462,4196.3,4196.542857142857,4195.75,4195.2444444444445,4195.32,4195.25,4140.257142857143,4090.6375,4053.1555555555556,4023.01,3998.663636363636,3977.725,3960.9153846153845,3947.8357142857144,3936.6466666666665,3927.7375,3920.329411764706,3914.2166666666667,3908.8894736842103
4195.0,4194.4,4192.0,4192.6,4193.75,4194.0,4194.2,4195.25,4195.807692307692,4196.166666666667,4196.4857142857145,4195.875,4195.2444444444445,4195.28,4195.166666666667,4146.9857142857145,4096.15,4057.9333333333334,4027.52,4002.7090909090907,3981.4083333333333,3964.2153846153847,3950.8,3939.3933333333334,3930.225,3922.6235294117646,3916.338888888889,3910.9105263157894
4194.333333333333,4195.0,4192.5,4192.0,4193.333333333333,4193.692307692308,4194.133333333333,4195.0,4195.538461538462,4196.0,4196.342857142857,4195.95,4195.222222222223,4195.22,4195.116666666667,4153.771428571428,4101.7125,4062.7444444444445,4032.02,4006.7545454545457,3985.0916666666667,3967.4846153846156,3953.7214285714285,3942.153333333333,3932.69375,3924.9058823529413,3918.461111111111,3912.9210526315787
4194.333333333333,4194.6,4193.625,4192.4,4192.833333333333,4193.461538461538,4194.0,4194.85,4195.423076923077,4195.933333333333,4196.285714285715,4196.1,4195.266666666666,4195.2,4195.133333333333,4160.6,4107.2875,4067.5555555555557,4036.48,4010.7090909090907,3988.8416666666667,3970.7846153846153,3956.692857142857,3944.9066666666668,3935.15,3927.2176470588233,3920.5944444444444,3914.936842105263
4195.0,4195.0,4194.625,4193.2,4192.666666666667,4193.153846153846,4194.0,4194.8,4195.346153846154,4195.9,4196.228571428572,4196.275,4195.555555555556,4195.22,4195.166666666667,4167.4857142857145,4112.9875,4072.4666666666667,4040.99,4014.7181818181816,3992.633333333333,3974.1384615384613,3959.6785714285716,3947.66,3937.63125,3929.529411764706,3922.7555555555555,3916.963157894737
4195.666666666667,4195.0,4195.25,4194.1,4193.0,4192.846153846154,4193.8,4194.55,4195.2692307692305,4195.7,4196.114285714286,4196.35,4195.666666666667,4195.22,4195.183333333333,4174.457142857143,4118.5875,4077.3444444444444,4045.41,4018.672727272727,3996.4583333333335,3977.5,3962.6285714285714,3950.44,3940.125,3931.8470588235296,3924.9055555555556,3918.9684210526316
4196.333333333333,4195.4,4195.25,4194.9,4193.666666666667,4193.307692307692,4193.533333333334,4194.5,4195.2692307692305,4195.6,4196.057142857143,4196.35,4195.822222222222,4195.26,4195.25,4181.371428571429,4124.225,4082.3555555555554,4049.88,4022.6545454545453,4000.1583333333333,3980.9153846153845,3965.5857142857144,3953.2266666666665,3942.64375,3934.170588235294,3927.061111111111,3920.9894736842107
4197.0,4196.6,4195.75,4195.8,4194.75,4194.076923076923,4193.533333333334,4194.75,4195.423076923077,4195.633333333333,4196.085714285714,4196.375,4196.022222222222,4195.36,4195.333333333333,4188.414285714286,4129.875,4087.411111111111,4054.35,4026.663636363636,4003.95,3984.3384615384616,3968.542857142857,3956.0333333333333,3945.1875,3936.5,3929.2166666666667,3923.0157894736844
4197.666666666667,4197.0,4196.0,4195.8,4195.416666666667,4194.923076923077,4193.933333333333,4194.75,4195.384615384615,4195.566666666667,4196.085714285714,4196.375,4196.2,4195.44,4195.366666666667,4195.371428571429,4135.5875,4092.411111111111,4058.77,4030.690909090909,4007.7,3987.746153846154,3971.6,3958.84,3947.725,3938.829411764706,3931.3611111111113,3925.0315789473684
4197.333333333333,4196.8,4196.125,4195.9,4195.916666666667,4195.461538461538,4194.4,4194.7,4195.307692307692,4195.533333333334,4196.028571428571,4196.3,4196.333333333333,4195.68,4195.416666666667,4195.357142857143,4141.375,4097.388888888889,4063.16,4034.7090909090907,4011.4083333333333,3991.130769230769,3974.657142857143,3961.6133333333332,3950.28125,3941.1588235294116,3933.4944444444445,3927.0421052631577
4195.666666666667,4196.6,4196.25,4195.8,4195.666666666667,4195.7692307692305,4194.933333333333,4194.5,4195.153846153846,4195.433333333333,4195.828571428571,4196.175,4196.377777777778,4195.76,4195.4,4195.328571428571,4147.2,4102.322222222222,4067.42,4038.7181818181816,4015.0916666666667,3994.5,3977.692857142857,3964.366666666667,3952.84375,3943.505882352941,3935.633333333333,3929.036842105263
4195.0,4196.2,4196.25,4195.8,4195.666666666667,4195.615384615385,4195.333333333333,4194.2,4194.961538461538,4195.433333333333,4195.685714285714,4196.075,4196.333333333333,4195.86,4195.366666666667,4195.257142857143,4153.0875,4107.222222222223,4071.72,4042.818181818182,4018.8,3997.9,3980.7571428571428,3967.133333333333,3955.41875,3945.8470588235296,3937.8,3931.047368421053
4196.333333333333,4196.4,4196.625,4196.5,4196.083333333333,4196.0,4196.0,4194.25,4195.038461538462,4195.5,4195.742857142857,4196.125,4196.377777777778,4196.06,4195.433333333333,4195.314285714286,4159.1125,4112.2444444444445,4076.12,4046.9727272727273,4022.5666666666666,4001.353846153846,3983.842857142857,3969.9066666666668,3958.05,3948.211764705882,3939.9944444444445,3933.0947368421052
4198.333333333333,4197.0,4197.25,4197.0,4196.5,4196.384615384615,4196.2,4194.7,4195.2692307692305,4195.566666666667,4195.771428571428,4196.2,4196.444444444444,4196.28,4195.5,4195.4,4165.15,4117.2555555555555,4080.5,4051.072727272727,4026.233333333333,4004.853846153846,3986.942857142857,3972.713333333333,3960.6625,3950.5529411764705,3942.2055555555557,3935.142105263158
4201.0,4198.4,4198.0,4197.6,4197.333333333333,4197.0,4196.733333333334,4195.4,4195.5,4195.733333333334,4195.942857142857,4196.325,4196.533333333334,4196.54,4195.616666666667,4195.5142857142855,4171.25,4122.388888888889,4084.98,4055.2272727272725,4029.9583333333335,4008.4,3990.1,3975.54,3963.28125,3952.923529411765,3944.4222222222224,3937.221052631579
4201.666666666667,4200.0,4198.375,4198.3,4197.916666666667,4197.692307692308,4197.2,4196.2,4195.692307692308,4195.8,4196.085714285714,4196.35,4196.6,4196.74,4195.733333333334,4195.628571428571,4177.4375,4127.444444444444,4089.44,4059.309090909091,4033.641666666667,4011.9846153846156,3993.2714285714287,3978.34,3965.93125,3955.3117647058825,3946.65,3939.294736842105
4201.666666666667,4201.0,4198.75,4198.6,4198.166666666667,4198.076923076923,4197.533333333334,4196.75,4195.7692307692305,4195.866666666667,4196.228571428572,4196.35,4196.622222222222,4196.8,4195.816666666667,4195.728571428572,4183.525,4132.488888888889,4093.98,4063.4,4037.3166666666666,4015.423076923077,3996.464285714286,3981.12,3968.5625,3957.7,3948.8611111111113,3941.3526315789472
4198.0,4199.4,4198.25,4197.9,4197.916666666667,4197.692307692308,4197.466666666666,4196.85,4195.423076923077,4195.8,4196.057142857143,4196.2,4196.488888888889,4196.68,4195.783333333334,4195.7,4189.6,4137.433333333333,4098.46,4067.4,4040.9333333333334,4018.869230769231,3999.592857142857,3983.8333333333335,3971.15,3960.0529411764705,3951.0222222222224,3943.357894736842
4195.0,4198.0,4198.125,4197.5,4197.583333333333,4197.538461538462,4197.333333333333,4196.65,4195.192307692308,4195.666666666667,4195.914285714286,4196.05,4196.4,4196.6,4195.783333333334,4195.671428571429,4195.6375,4142.466666666666,4102.92,4071.3818181818183,4044.5916666666667,4022.3,4002.7285714285713,3986.66,3973.75625,3962.4176470588236,3953.2,3945.3684210526317
4191.666666666667,4195.4,4197.5,4196.9,4196.833333333333,4197.0,4196.866666666667,4196.4,4195.153846153846,4195.433333333333,4195.685714285714,4195.875,4196.222222222223,4196.42,4195.883333333333,4195.628571428571,4195.55,4147.544444444445,4107.34,4075.318181818182,4048.225,4025.6769230769232,4005.8285714285716,3989.4733333333334,3976.31875,3964.788235294118,3955.366666666667,3947.357894736842
4188.666666666667,4191.6,4195.375,4195.8,4195.666666666667,4195.7692307692305,4196.066666666667,4195.8,4194.923076923077,4194.933333333333,4195.2,4195.525,4195.822222222222,4196.1,4195.766666666666,4195.457142857143,4195.3875,4152.6,4111.67,4079.090909090909,4051.8083333333334,4028.992307692308,4008.8785714285714,3992.233333333333,3978.83125,3967.135294117647,3957.5222222222224,3949.3263157894735
4186.0,4188.6,4193.5,4194.8,4194.75,4194.846153846154,4195.266666666666,4195.3,4194.884615384615,4194.4,4194.828571428571,4195.275,4195.488888888889,4195.82,4195.683333333333,4195.285714285715,4195.2,4157.722222222223,4115.98,4082.909090909091,4055.483333333333,4032.3384615384616,4011.964285714286,3995.0266666666666,3981.3625,3969.5,3959.677777777778,3951.3263157894735
4184.0,4187.0,4191.125,4193.2,4193.916666666667,4193.923076923077,4194.266666666666,4194.85,4194.692307692308,4193.9,4194.542857142857,4194.925,4195.177777777778,4195.54,4195.583333333333,4195.114285714286,4195.05,4162.9,4120.34,4086.7636363636366,4059.1583333333333,4035.6923076923076,4015.057142857143,3997.8,3983.8625,3971.8823529411766,3961.822222222222,3953.321052631579
4186.0,4186.2,4189.5,4192.1,4193.416666666667,4193.538461538462,4193.733333333334,4194.55,4194.653846153846,4193.833333333333,4194.314285714286,4194.7,4194.955555555555,4195.38,4195.583333333333,4195.0142857142855,4194.9875,4168.144444444444,4124.74,4090.6454545454544,4062.825,4038.992307692308,4018.2285714285713,4000.62,3986.425,3974.2764705882355,3963.972222222222,3955.357894736842
4187.0,4185.8,4188.0,4190.6,4192.416666666667,4193.0,4193.2,4194.1,4194.307692307692,4193.8,4194.057142857143,4194.45,4194.7555555555555,4195.18,4195.55,4194.9,4194.9,4173.4,4129.21,4094.581818181818,4066.508333333333,4042.3153846153846,4021.4142857142856,4003.4666666666667,3988.98125,3976.6529411764704,3966.1277777777777,3957.378947368421
4190.0,4187.8,4188.125,4189.7,4191.833333333333,4192.461538461538,4193.133333333333,4194.0,4194.2307692307695,4194.033333333334,4193.914285714286,4194.275,4194.666666666667,4195.02,4195.566666666667,4194.871428571429,4194.8875,4178.8,4133.67,4098.554545454545,4070.175,4045.646153846154,4024.6785714285716,4006.366666666667,3991.55,3979.0941176470587,3968.3333333333335,3959.442105263158
4192.666666666667,4190.2,4188.625,4189.4,4191.333333333333,4192.2307692307695,4193.266666666666,4194.0,4194.307692307692,4194.3,4193.8,4194.25,4194.711111111111,4194.96,4195.566666666667,4194.9,4194.9375,4184.177777777778,4138.18,4102.654545454546,4073.9,4049.0153846153844,4027.85,4009.326666666667,3994.1375,3981.5529411764705,3970.572222222222,3961.521052631579
4194.333333333333,4192.0,4189.0,4189.5,4190.583333333333,4191.461538461538,4192.8,4193.7,4194.2307692307695,4194.4,4193.628571428571,4194.225,4194.6,4194.86,4195.483333333334,4194.885714285714,4194.925,4189.5888888888885,4142.64,4106.736363636363,4077.575,4052.3615384615387,4031.057142857143,4012.2533333333336,3996.6875,3983.994117647059,3972.8,3963.573684210526
4195.333333333333,4193.4,4190.625,4189.8,4190.25,4191.0,4192.533333333334,4193.65,4194.346153846154,4194.366666666667,4193.771428571428,4194.2,4194.555555555556,4194.8,4195.466666666666,4194.928571428572,4194.9375,4194.988888888889,4147.2,4110.818181818182,4081.25,4055.7615384615383,4034.2642857142855,4015.2,3999.35625,3986.464705882353,3975.05,3965.6526315789474
4193.333333333333,4194.0,4191.375,4189.9,4190.166666666667,4190.307692307692,4191.733333333334,4193.4,4194.192307692308,4194.233333333334,4193.828571428571,4194.05,4194.4,4194.68,4195.333333333333,4195.028571428571,4194.9125,4194.922222222222,4151.78,4114.845454545454,4084.866666666667,4059.123076923077,4037.407142857143,4018.1,4002.0,3988.8823529411766,3977.2944444444443,3967.7105263157896
4193.666666666667,4194.2,4192.625,4191.0,4190.25,4190.461538461538,4191.2,4193.4,4194.076923076923,4194.2,4194.057142857143,4193.95,4194.266666666666,4194.62,4195.25,4195.085714285714,4194.9,4194.9,4156.44,4118.881818181818,4088.4166666666665,4062.5153846153844,4040.5642857142857,4021.02,4004.65625,3991.3117647058825,3979.572222222222,3969.8105263157895
4192.0,4193.0,4192.875,4191.6,4190.333333333333,4190.307692307692,4190.6,4193.2,4193.923076923077,4194.066666666667,4194.114285714286,4193.7,4194.111111111111,4194.54,4195.116666666667,4195.1,4194.825,4194.8,4161.11,4122.854545454546,4091.9666666666667,4065.9538461538464,4043.714285714286,4023.94,4007.3125,3993.7294117647057,3981.838888888889,3971.8842105263157
4191.0,4192.0,4192.875,4192.0,4190.75,4190.153846153846,4190.333333333333,4192.6,4193.576923076923,4193.9,4194.057142857143,4193.425,4193.977777777778,4194.34,4194.95,4195.071428571428,4194.725,4194.711111111111,4165.81,4126.854545454546,4095.5333333333333,4069.376923076923,4046.8571428571427,4026.8533333333335,4009.9375,3996.105882352941,3984.1111111111113,3973.936842105263
4189.333333333333,4190.6,4192.375,4192.0,4191.083333333333,4190.615384615385,4190.066666666667,4192.05,4193.192307692308,4193.7,4193.828571428571,4193.375,4193.8,4194.16,4194.816666666667,4195.071428571428,4194.6375,4194.655555555555,4170.53,4130.854545454546,4099.091666666666,4072.7615384615383,4049.9214285714284,4029.8133333333335,4012.58125,3998.5176470588235,3986.3722222222223,3975.9736842105262
4188.666666666667,4190.2,4191.375,4192.1,4191.5,4190.923076923077,4190.0,4191.35,4192.884615384615,4193.433333333333,4193.657142857143,4193.375,4193.622222222222,4193.98,4194.666666666667,4195.057142857143,4194.55,4194.5888888888885,4175.27,4134.927272727273,4102.708333333333,4076.1692307692306,4053.0142857142855,4032.7933333333335,4015.25625,4000.929411764706,3988.6222222222223,3978.021052631579
4187.666666666667,4188.4,4190.375,4191.3,4191.166666666667,4191.0,4190.133333333333,4190.5,4192.461538461538,4193.1,4193.371428571429,4193.35,4193.333333333333,4193.68,4194.4,4194.957142857143,4194.425,4194.488888888889,4180.05,4138.909090909091,4106.283333333334,4079.492307692308,4056.05,4035.786666666667,4017.925,4003.3,3990.883333333333,3980.0684210526315
4187.0,4187.6,4189.25,4190.3,4191.083333333333,4190.846153846154,4190.266666666666,4189.85,4192.192307692308,4192.766666666666,4193.142857142857,4193.3,4193.022222222222,4193.46,4194.183333333333,4194.814285714286,4194.325,4194.422222222222,4184.79,4142.918181818181,4109.958333333333,4082.853846153846,4059.1071428571427,4038.68,4020.6375,4005.676470588235,3993.15,3982.136842105263
4186.666666666667,4187.6,4188.875,4189.8,4190.666666666667,4190.846153846154,4190.533333333334,4189.65,4191.923076923077,4192.4,4193.0,4193.25,4192.777777777777,4193.34,4194.016666666666,4194.671428571429,4194.25,4194.355555555556,4189.61,4146.927272727273,4113.658333333334,4086.2076923076925,4062.1785714285716,4041.64,4023.35,4008.0470588235294,3995.427777777778,3984.221052631579
4188.0,4187.6,4188.25,4189.1,4190.0,4190.538461538462,4190.533333333334,4189.45,4191.5,4192.133333333333,4192.828571428571,4193.05,4192.733333333334,4193.18,4193.85,4194.557142857143,4194.2,4194.288888888889,4194.4,4151.009090909091,4117.341666666666,4089.5461538461536,4065.285714285714,4044.5866666666666,4026.06875,4010.5176470588235,3997.722222222222,3986.315789473684
4188.333333333333,4187.4,4187.875,4188.8,4189.583333333333,4189.846153846154,4190.533333333334,4189.35,4191.038461538462,4191.866666666667,4192.571428571428,4192.875,4192.711111111111,4193.0,4193.7,4194.4,4194.25,4194.233333333334,4194.31,4155.145454545454,4121.008333333333,4092.8615384615387,4068.385714285714,4047.5,4028.76875,4012.9882352941177,3999.988888888889,3988.426315789474
4188.333333333333,4188.0,4187.875,4188.2,4188.916666666667,4189.461538461538,4190.2,4189.6,4190.461538461538,4191.666666666667,4192.371428571429,4192.7,4192.7555555555555,4192.8,4193.55,4194.242857142857,4194.225,4194.155555555555,4194.23,4159.327272727272,4124.658333333334,4096.092307692307,4071.4928571428572,4050.4066666666668,4031.46875,4015.4529411764706,4002.25,3990.5526315789475
4190.0,4189.4,4188.5,4188.5,4189.166666666667,4189.307692307692,4190.0,4190.05,4190.153846153846,4191.633333333333,4192.285714285715,4192.675,4192.866666666667,4192.66,4193.533333333334,4194.171428571429,4194.275,4194.122222222222,4194.17,4163.6,4128.325,4099.392307692307,4074.707142857143,4053.366666666667,4034.225,4017.970588235294,4004.55,3992.7157894736843
4192.333333333333,4190.8,4189.25,4189.2,4189.25,4189.615384615385,4190.133333333333,4190.6,4189.961538461538,4191.466666666666,4192.171428571429,4192.725,4192.977777777778,4192.58,4193.483333333334,4194.128571428571,4194.3375,4194.111111111111,4194.16,4167.936363636363,4132.05,4102.738461538462,4077.9357142857143,4056.346666666667,4037.0,4020.4823529411765,4006.8333333333335,3994.9052631578948
4194.0,4191.6,4190.25,4189.6,4189.416666666667,4189.538461538462,4189.933333333333,4190.8,4190.0,4191.233333333334,4192.057142857143,4192.675,4192.888888888889,4192.62,4193.4,4194.071428571428,4194.3875,4194.077777777778,4194.15,4172.263636363637,4135.75,4106.053846153846,4081.1071428571427,4059.233333333333,4039.8,4022.994117647059,4009.133333333333,3997.0684210526315
4194.333333333333,4193.0,4191.25,4190.2,4190.0,4189.846153846154,4190.2,4191.15,4190.076923076923,4190.966666666666,4192.028571428571,4192.625,4192.888888888889,4192.74,4193.35,4194.028571428571,4194.45,4194.066666666667,4194.15,4176.627272727273,4139.533333333334,4109.4384615384615,4084.3142857142857,4062.16,4042.63125,4025.5470588235294,4011.4444444444443,3999.2315789473682
4193.0,4193.6,4191.625,4190.8,4190.166666666667,4190.076923076923,4190.0,4191.05,4190.115384615385,4190.6,4191.942857142857,4192.525,4192.8,4192.84,4193.2,4193.885714285714,4194.4375,4194.022222222222,4194.12,4181.027272727273,4143.233333333334,4112.784615384616,4087.442857142857,4065.0333333333333,4045.475,4028.0941176470587,4013.7166666666667,4001.4052631578948
4192.333333333333,4193.0,4191.875,4191.2,4190.333333333333,4190.2307692307695,4190.0,4190.75,4190.423076923077,4190.3,4191.828571428571,4192.375,4192.711111111111,4192.88,4193.083333333333,4193.757142857143,4194.3625,4193.977777777778,4194.1,4185.372727272727,4146.941666666667,4116.207692307692,4090.592857142857,4067.9133333333334,4048.2125,4030.670588235294,4015.983333333333,4003.573684210526
4190.666666666667,4192.0,4192.125,4191.4,4190.75,4190.307692307692,4190.133333333333,4190.6,4190.615384615385,4190.233333333334,4191.542857142857,4192.15,4192.644444444444,4192.88,4193.016666666666,4193.642857142857,4194.2625,4193.933333333333,4194.06,4189.772727272727,4150.633333333333,4119.638461538461,4093.7214285714285,4070.7933333333335,4051.0,4033.235294117647,4018.233333333333,4005.742105263158
4190.333333333333,4191.4,4192.375,4191.5,4191.0,4190.692307692308,4190.2,4190.3,4190.846153846154,4190.133333333333,4191.257142857143,4191.975,4192.533333333334,4192.74,4192.9,4193.5142857142855,4194.175,4193.9,4194.01,4194.136363636364,4154.383333333333,4123.046153846154,4096.828571428571,4073.7,4053.76875,4035.8,4020.572222222222,4007.9210526315787
4189.333333333333,4190.0,4191.625,4191.5,4191.0,4190.7692307692305,4190.133333333333,4190.15,4190.807692307692,4190.066666666667,4190.828571428571,4191.775,4192.333333333333,4192.6,4192.75,4193.385714285714,4194.0375,4193.944444444444,4193.96,4194.054545454545,4158.175,4126.430769230769,4099.907142857143,4076.5933333333332,4056.5,4038.3411764705884,4022.9055555555556,4010.0684210526315
4187.666666666667,4188.8,4190.375,4191.2,4190.666666666667,4190.538461538462,4190.133333333333,4189.7,4190.692307692308,4190.133333333333,4190.342857142857,4191.55,4192.111111111111,4192.4,4192.533333333334,4193.214285714285,4193.8625,4193.888888888889,4193.86,4193.954545454545,4161.983333333334,4129.776923076923,4102.885714285714,4079.4733333333334,4059.20625,4040.864705882353,4025.2166666666667,4012.194736842105
4187.666666666667,4188.6,4190.0,4190.8,4190.833333333333,4190.615384615385,4190.333333333333,4189.65,4190.576923076923,4190.3,4190.057142857143,4191.425,4191.955555555555,4192.3,4192.35,4193.142857142857,4193.75,4193.888888888889,4193.79,4193.863636363636,4165.866666666667,4133.130769230769,4105.921428571429,4082.4466666666667,4061.95625,4043.435294117647,4027.572222222222,4014.3526315789472
4188.0,4188.4,4189.25,4190.2,4190.916666666667,4190.692307692308,4190.4,4189.7,4190.2692307692305,4190.466666666666,4189.971428571429,4191.15,4191.733333333334,4192.22,4192.183333333333,4193.0142857142855,4193.6375,4193.877777777778,4193.72,4193.8,4169.791666666667,4136.523076923077,4108.9857142857145,4085.42,4064.7125,4046.0117647058823,4029.911111111111,4016.4842105263156
4190.0,4188.6,4189.25,4190.0,4190.666666666667,4190.923076923077,4190.533333333334,4189.8,4190.192307692308,4190.533333333334,4189.914285714286,4190.925,4191.6,4192.14,4192.183333333333,4192.914285714286,4193.5625,4193.9,4193.67,4193.772727272727,4173.741666666667,4139.923076923077,4112.05,4088.366666666667,4067.40625,4048.635294117647,4032.2722222222224,4018.6526315789474
4191.666666666667,4190.0,4189.75,4190.0,4190.666666666667,4191.0,4191.0,4190.1,4190.153846153846,4190.766666666666,4190.057142857143,4190.725,4191.577777777778,4192.1,4192.283333333334,4192.871428571429,4193.525,4193.955555555555,4193.66,4193.772727272727,4177.741666666667,4143.415384615385,4115.192857142857,4091.36,4070.15,4051.3,4034.6833333333334,4020.842105263158
4195.0,4192.8,4190.875,4190.8,4191.166666666667,4191.307692307692,4191.733333333334,4190.8,4190.461538461538,4190.966666666666,4190.5142857142855,4190.65,4191.688888888889,4192.18,4192.5,4192.857142857143,4193.5,4194.033333333334,4193.7,4193.818181818182,4181.841666666666,4146.892307692307,4118.357142857143,4094.3333333333335,4072.89375,4054.0235294117647,4037.133333333333,4023.036842105263
