,dopen,dhigh,dlow,dclose,is_red_candle,is_green_candle,green_candle_magnitude,red_candle_magnitude,green_red_vector,is_red_candle_exp_1,is_green_candle_exp_1,green_candle_magnitude_exp_1,red_candle_magnitude_exp_1,green_red_vector_exp_1,is_red_candle_exp_inv_1,is_green_candle_exp_inv_1,green_candle_magnitude_exp_inv_1,red_candle_magnitude_exp_inv_1,green_red_vector_exp_inv_1,is_red_candle_pow_1,is_green_candle_pow_1,green_candle_magnitude_pow_1,red_candle_magnitude_pow_1,green_red_vector_pow_1,is_red_candle_exp_2,is_green_candle_exp_2,green_candle_magnitude_exp_2,red_candle_magnitude_exp_2,green_red_vector_exp_2,is_red_candle_exp_inv_2,is_green_candle_exp_inv_2,green_candle_magnitude_exp_inv_2,red_candle_magnitude_exp_inv_2,green_red_vector_exp_inv_2,is_red_candle_pow_2,is_green_candle_pow_2,green_candle_magnitude_pow_2,red_candle_magnitude_pow_2,green_red_vector_pow_2,is_red_candle_exp_3,is_green_candle_exp_3,green_candle_magnitude_exp_3,red_candle_magnitude_exp_3,green_red_vector_exp_3,is_red_candle_exp_inv_3,is_green_candle_exp_inv_3,green_candle_magnitude_exp_inv_3,red_candle_magnitude_exp_inv_3,green_red_vector_exp_inv_3,is_red_candle_pow_3,is_green_candle_pow_3,green_candle_magnitude_pow_3,red_candle_magnitude_pow_3,green_red_vector_pow_3,is_red_candle_exp_4,is_green_candle_exp_4,green_candle_magnitude_exp_4,red_candle_magnitude_exp_4,green_red_vector_exp_4,is_red_candle_exp_inv_4,is_green_candle_exp_inv_4,green_candle_magnitude_exp_inv_4,red_candle_magnitude_exp_inv_4,green_red_vector_exp_inv_4,is_red_candle_pow_4,is_green_candle_pow_4,green_candle_magnitude_pow_4,red_candle_magnitude_pow_4,green_red_vector_pow_4,is_red_candle_exp_5,is_green_candle_exp_5,green_candle_magnitude_exp_5,red_candle_magnitude_exp_5,green_red_vector_exp_5,is_red_candle_exp_inv_5,is_green_candle_exp_inv_5,green_candle_magnitude_exp_inv_5,red_candle_magnitude_exp_inv_5,green_red_vector_exp_inv_5,is_red_candle_pow_5,is_green_candle_pow_5,green_candle_magnitude_pow_5,red_candle_magnitude_pow_5,green_red_vector_pow_5,is_red_candle_exp_6,is_green_candle_exp_6,green_candle_magnitude_exp_6,red_candle_magnitude_exp_6,green_red_vector_exp_6,is_red_candle_exp_inv_6,is_green_candle_exp_inv_6,green_candle_magnitude_exp_inv_6,red_candle_magnitude_exp_inv_6,green_red_vector_exp_inv_6,is_red_candle_pow_6,is_green_candle_pow_6,green_candle_magnitude_pow_6,red_candle_magnitude_pow_6,green_red_vector_pow_6,is_red_candle_exp_7,is_green_candle_exp_7,green_candle_magnitude_exp_7,red_candle_magnitude_exp_7,green_red_vector_exp_7,is_red_candle_exp_inv_7,is_green_candle_exp_inv_7,green_candle_magnitude_exp_inv_7,red_candle_magnitude_exp_inv_7,green_red_vector_exp_inv_7,is_red_candle_pow_7,is_green_candle_pow_7,green_candle_magnitude_pow_7,red_candle_magnitude_pow_7,green_red_vector_pow_7,is_red_candle_exp_8,is_green_candle_exp_8,green_candle_magnitude_exp_8,red_candle_magnitude_exp_8,green_red_vector_exp_8,is_red_candle_exp_inv_8,is_green_candle_exp_inv_8,green_candle_magnitude_exp_inv_8,red_candle_magnitude_exp_inv_8,green_red_vector_exp_inv_8,is_red_candle_pow_8,is_green_candle_pow_8,green_candle_magnitude_pow_8,red_candle_magnitude_pow_8,green_red_vector_pow_8,is_red_candle_exp_9,is_green_candle_exp_9,green_candle_magnitude_exp_9,red_candle_magnitude_exp_9,green_red_vector_exp_9,is_red_candle_exp_inv_9,is_green_candle_exp_inv_9,green_candle_magnitude_exp_inv_9,red_candle_magnitude_exp_inv_9,green_red_vector_exp_inv_9,is_red_candle_pow_9,is_green_candle_pow_9,green_candle_magnitude_pow_9,red_candle_magnitude_pow_9,green_red_vector_pow_9,is_red_candle_exp_10,is_green_candle_exp_10,green_candle_magnitude_exp_10,red_candle_magnitude_exp_10,green_red_vector_exp_10,is_red_candle_exp_inv_10,is_green_candle_exp_inv_10,green_candle_magnitude_exp_inv_10,red_candle_magnitude_exp_inv_10,green_red_vector_exp_inv_10,is_red_candle_pow_10,is_green_candle_pow_10,green_candle_magnitude_pow_10,red_candle_magnitude_pow_10,green_red_vector_pow_10,is_red_candle_exp_11,is_green_candle_exp_11,green_candle_magnitude_exp_11,red_candle_magnitude_exp_11,green_red_vector_exp_11,is_red_candle_exp_inv_11,is_green_candle_exp_inv_11,green_candle_magnitude_exp_inv_11,red_candle_magnitude_exp_inv_11,green_red_vector_exp_inv_11,is_red_candle_pow_11,is_green_candle_pow_11,green_candle_magnitude_pow_11,red_candle_magnitude_pow_11,green_red_vector_pow_11,is_red_candle_exp_12,is_green_candle_exp_12,green_candle_magnitude_exp_12,red_candle_magnitude_exp_12,green_red_vector_exp_12,is_red_candle_exp_inv_12,is_green_candle_exp_inv_12,green_candle_magnitude_exp_inv_12,red_candle_magnitude_exp_inv_12,green_red_vector_exp_inv_12,is_red_candle_pow_12,is_green_candle_pow_12,green_candle_magnitude_pow_12,red_candle_magnitude_pow_12,green_red_vector_pow_12,is_red_candle_exp_13,is_green_candle_exp_13,green_candle_magnitude_exp_13,red_candle_magnitude_exp_13,green_red_vector_exp_13,is_red_candle_exp_inv_13,is_green_candle_exp_inv_13,green_candle_magnitude_exp_inv_13,red_candle_magnitude_exp_inv_13,green_red_vector_exp_inv_13,is_red_candle_pow_13,is_green_candle_pow_13,green_candle_magnitude_pow_13,red_candle_magnitude_pow_13,green_red_vector_pow_13,is_red_candle_exp_14,is_green_candle_exp_14,green_candle_magnitude_exp_14,red_candle_magnitude_exp_14,green_red_vector_exp_14,is_red_candle_exp_inv_14,is_green_candle_exp_inv_14,green_candle_magnitude_exp_inv_14,red_candle_magnitude_exp_inv_14,green_red_vector_exp_inv_14,is_red_candle_pow_14,is_green_candle_pow_14,green_candle_magnitude_pow_14,red_candle_magnitude_pow_14,green_red_vector_pow_14,is_red_candle_exp_15,is_green_candle_exp_15,green_candle_magnitude_exp_15,red_candle_magnitude_exp_15,green_red_vector_exp_15,is_red_candle_exp_inv_15,is_green_candle_exp_inv_15,green_candle_magnitude_exp_inv_15,red_candle_magnitude_exp_inv_15,green_red_vector_exp_inv_15,is_red_candle_pow_15,is_green_candle_pow_15,green_candle_magnitude_pow_15,red_candle_magnitude_pow_15,green_red_vector_pow_15,is_red_candle_exp_16,is_green_candle_exp_16,green_candle_magnitude_exp_16,red_candle_magnitude_exp_16,green_red_vector_exp_16,is_red_candle_exp_inv_16,is_green_candle_exp_inv_16,green_candle_magnitude_exp_inv_16,red_candle_magnitude_exp_inv_16,green_red_vector_exp_inv_16,is_red_candle_pow_16,is_green_candle_pow_16,green_candle_magnitude_pow_16,red_candle_magnitude_pow_16,green_red_vector_pow_16,is_red_candle_exp_17,is_green_candle_exp_17,green_candle_magnitude_exp_17,red_candle_magnitude_exp_17,green_red_vector_exp_17,is_red_candle_exp_inv_17,is_green_candle_exp_inv_17,green_candle_magnitude_exp_inv_17,red_candle_magnitude_exp_inv_17,green_red_vector_exp_inv_17,is_red_candle_pow_17,is_green_candle_pow_17,green_candle_magnitude_pow_17,red_candle_magnitude_pow_17,green_red_vector_pow_17,is_red_candle_exp_18,is_green_candle_exp_18,green_candle_magnitude_exp_18,red_candle_magnitude_exp_18,green_red_vector_exp_18,is_red_candle_exp_inv_18,is_green_candle_exp_inv_18,green_candle_magnitude_exp_inv_18,red_candle_magnitude_exp_inv_18,green_red_vector_exp_inv_18,is_red_candle_pow_18,is_green_candle_pow_18,green_candle_magnitude_pow_18,red_candle_magnitude_pow_18,green_red_vector_pow_18,is_red_candle_exp_19,is_green_candle_exp_19,green_candle_magnitude_exp_19,red_candle_magnitude_exp_19,green_red_vector_exp_19,is_red_candle_exp_inv_19,is_green_candle_exp_inv_19,green_candle_magnitude_exp_inv_19,red_candle_magnitude_exp_inv_19,green_red_vector_exp_inv_19,is_red_candle_pow_19,is_green_candle_pow_19,green_candle_magnitude_pow_19,red_candle_magnitude_pow_19,green_red_vector_pow_19
dopen,1.0,0.5575971446179376,0.5346354850181039,0.21540002535227235,0.5116611905408197,-0.5104190424604117,0.5187641953776058,-0.5068909054162196,0.5590982566501448,0.5116611905408381,-0.5104190424604055,0.0596349299189753,-0.07069335438672855,0.059634929918976856,-0.5116611905408444,0.5104190424603922,-0.5116624155528465,0.5104198848190865,-0.07069335438673036,0.5116611905408197,-0.5104190424604117,0.5187641953776058,-0.5068909054162196,0.5590982566501448,0.5116611905408232,-0.5104190424604053,0.026120264618962236,-0.0473694443445643,0.026120264618962236,-0.5116611905407933,0.510419042460371,-0.5116611908593062,0.5104190426689873,-0.0473694443445643,0.5116611905408197,-0.5104190424604117,0.46036466636110696,-0.4419334817436911,-0.000971544713118964,0.5116611905408415,-0.510419042460381,0.015678998280741423,-0.040286064854945396,0.015678998280741423,-0.511661190540837,0.5104190424603631,-0.5116611905409296,0.5104190424604431,-0.040286064854945396,0.5116611905408197,-0.5104190424604117,0.3933193105924274,-0.37491336034535006,0.48162693736397594,0.5116611905407945,-0.5104190424603832,0.011576100724703926,-0.03606116973879125,0.011576100724703926,-0.5116611905408665,0.5104190424604124,-0.5116611905408194,0.5104190424604117,-0.03606116973879125,0.5116611905408197,-0.5104190424604117,0.3409150597899254,-0.32471397416177605,-4.060601933039926e-05,0.5116611905408078,-0.5104190424604027,0.009816465473843157,-0.0333838978912976,0.009816465473843157,-0.5116611905408184,0.5104190424604048,-0.5116611905408195,0.5104190424604117,-0.0333838978912976,0.5116611905408197,-0.5104190424604117,0.3025345255240863,-0.28867118586873547,0.39340362114326727,0.5116611905408307,-0.510419042460432,0.008940895426025627,-0.03159853719578435,0.008940895426025627,-0.5116611905407944,0.5104190424603826,-0.5116611905408195,0.5104190424604117,-0.03159853719578435,0.5116611905408197,-0.5104190424604117,0.2736935254920333,-0.2618532320242308,-7.217595243427787e-05,0.5116611905408491,-0.5104190424603718,0.008424078209314012,-0.0303123458837847,0.008424078209314012,-0.5116611905408418,0.5104190424604204,-0.5116611905408195,0.5104190424604117,-0.0303123458837847,0.5116611905408197,-0.5104190424604117,0.25098274704299184,-0.24085116755958025,0.3348189659618296,0.5116611905408343,-0.5104190424603966,0.008073289812249649,-0.029308656724232794,0.008073289812249649,-0.5116611905408615,0.5104190424604343,-0.5116611905408195,0.5104190424604117,-0.029308656724232794,0.5116611905408197,-0.5104190424604117,0.2322742154256506,-0.22361964607126752,-0.00020632040497759084,0.5116611905407971,-0.5104190424603904,0.007812841214455388,-0.028472792683191316,0.007812841214455388,-0.5116611905408068,0.5104190424603724,-0.5116611905408195,0.5104190424604117,-0.028472792683191316,0.5116611905408197,-0.5104190424604117,0.2162797004902747,-0.20894585474566393,0.29280422462537065,0.5116611905408032,-0.5104190424604154,0.0,-0.0,0.0,-0.511661190540844,0.5104190424604083,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.20220881015754286,-0.19609179026900558,-0.0003076873975393446,0.5116611905408466,-0.5104190424603782,0.0,-0.0,0.0,-0.5116611905408093,0.510419042460406,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.189566444097797,-0.18459401650733798,0.2594639775695388,0.5116611905408589,-0.5104190424604198,0.0,-0.0,0.0,-0.5116611905407993,0.5104190424604096,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.17803797408554564,-0.1741545684657458,-0.00035764503115242734,0.5116611905408427,-0.5104190424603585,0.0,-0.0,0.0,-0.5116611905408313,0.5104190424603878,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.1674222320376337,-0.16457928727773782,0.23134838037896796,0.5116611905408478,-0.5104190424604063,0.0,-0.0,0.0,-0.5116611905408361,0.5104190424603892,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.15759013447537873,-0.15574060510020904,-0.0003618327562620823,0.5116611905408464,-0.5104190424604135,0.0,-0.0,0.0,-0.5116611905408309,0.5104190424603856,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.14845778755054978,-0.14755361130152958,0.2069909823853811,0.5116611905408397,-0.5104190424603787,0.0,-0.0,0.0,-0.511661190540827,0.5104190424604182,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.13996854622388416,-0.1399600514023381,-0.0003332747963741571,0.511661190540846,-0.5104190424604029,0.0,-0.0,0.0,-0.5116611905408638,0.5104190424604225,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.1320811162194387,-0.1329175606601533,0.18577102127755168,0.5116611905407998,-0.5104190424603902,0.0,-0.0,0.0,-0.5116611905408631,0.5104190424603724,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.12476194156375617,-0.12639258527488956,-0.00028673495904846594,0.5116611905408187,-0.5104190424604151,0.0,-0.0,0.0,-0.5116611905408384,0.5104190424604361,-0.5116611905408195,0.5104190424604117,-0.0,0.5116611905408197,-0.5104190424604117,0.11798064629944707,-0.12035595105070052,0.1673713695168687
dhigh,0.5575971446179376,1.0,0.36696764816758054,0.6641291435944705,0.19627291099757238,-0.21999231227007482,0.1941103272151994,-0.2179118397451616,0.224817577384224,0.19627291099756902,-0.21999231227007576,0.0026753675537389697,-0.04194427668593318,0.002675367553739626,-0.1962729109975637,0.2199923122700619,-0.19627299575536947,0.21999248869047178,-0.041944276685933875,0.19627291099757238,-0.21999231227007482,0.1941103272151994,-0.2179118397451616,0.224817577384224,0.19627291099756874,-0.21999231227006946,-0.008785694714591202,-0.030618027586606957,-0.008785694714591202,-0.19627291099755229,0.21999231227005878,-0.19627291103595698,0.21999231234509187,-0.030618027586606957,0.19627291099757238,-0.21999231227007482,0.16882581953054468,-0.19079466056498073,-0.028033423645945448,0.19627291099757002,-0.21999231227004631,-0.01066416396567205,-0.0265782954938431,-0.01066416396567205,-0.19627291099756802,0.21999231227005514,-0.19627291099758634,0.21999231227009272,-0.0265782954938431,0.19627291099757238,-0.21999231227007482,0.14173696888615162,-0.16346671462702259,0.19178443978368184,0.19627291099755517,-0.21999231227006225,-0.011213728096697347,-0.023752940227501088,-0.011213728096697347,-0.19627291099758468,0.21999231227007604,-0.19627291099757238,0.21999231227007526,-0.023752940227501088,0.19627291099757238,-0.21999231227007482,0.12080204475839532,-0.1435132847765749,-0.022739738679530164,0.1962729109975562,-0.2199923122700746,-0.011528785483551723,-0.021663906312983892,-0.011528785483551723,-0.1962729109975637,0.219992312270069,-0.19627291099757238,0.21999231227007526,-0.021663906312983892,0.19627291099757238,-0.21999231227007482,0.10534086686623727,-0.12956552146296063,0.15677802122771914,0.196272910997566,-0.2199923122700821,-0.011742709730565456,-0.02004778762830971,-0.011742709730565456,-0.19627291099755267,0.21999231227006444,-0.19627291099757238,0.21999231227007526,-0.02004778762830971,0.19627291099757238,-0.21999231227007482,0.09351169285541029,-0.11941894609752043,-0.02280576828894328,0.19627291099757535,-0.2199923122700557,-0.011870369383942045,-0.01872364428248925,-0.011870369383942045,-0.19627291099757482,0.21999231227007945,-0.19627291099757238,0.21999231227007526,-0.01872364428248925,0.19627291099757238,-0.21999231227007482,0.0839979587730448,-0.11158275764815312,0.1335946206385665,0.1962729109975671,-0.21999231227007143,-0.011923921780115924,-0.017585623208998768,-0.011923921780115924,-0.19627291099757732,0.21999231227008664,-0.19627291099757238,0.21999231227007526,-0.017585623208998768,0.19627291099757238,-0.21999231227007482,0.07600508678194534,-0.10517981124037692,-0.02391144020363796,0.19627291099755131,-0.21999231227007504,-0.011920272151116301,-0.016576824503871296,-0.011920272151116301,-0.19627291099755786,0.21999231227005703,-0.19627291099757238,0.21999231227007526,-0.016576824503871296,0.19627291099757238,-0.21999231227007482,0.06906444444122317,-0.09970315949634828,0.11662919659213662,0.19627291099756475,-0.2199923122700729,-0.0,-0.0,-0.0,-0.1962729109975726,0.2199923122700803,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.0628946368905014,-0.09485441398135784,-0.025003890017191464,0.1962729109975737,-0.21999231227006075,-0.0,-0.0,-0.0,-0.19627291099755292,0.21999231227006852,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.057322177538506915,-0.0904538585468004,0.10283031342829482,0.19627291099757907,-0.21999231227007693,-0.0,-0.0,-0.0,-0.1962729109975529,0.2199923122700733,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.052237488081536755,-0.08639195083764611,-0.02580876822086108,0.19627291099756874,-0.21999231227005098,-0.0,-0.0,-0.0,-0.1962729109975694,0.21999231227006927,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.047569701582311226,-0.08260227455328321,0.09096191264675925,0.19627291099757604,-0.21999231227007449,-0.0,-0.0,-0.0,-0.19627291099756514,0.21999231227007046,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.04327147318917758,-0.07904542971916208,-0.026285060522462027,0.19627291099756963,-0.21999231227007768,-0.0,-0.0,-0.0,-0.19627291099756355,0.21999231227006213,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.039309447060881894,-0.07569876369953266,0.08054247730999362,0.19627291099756888,-0.21999231227006552,-0.0,-0.0,-0.0,-0.19627291099756622,0.21999231227007457,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.03565820554643654,-0.07254953600663219,-0.02647887729805836,0.19627291099757654,-0.2199923122700725,-0.0,-0.0,-0.0,-0.19627291099757874,0.21999231227007904,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.03229651769984099,-0.06959033597629462,0.07138623770469654,0.1962729109975574,-0.21999231227006671,-0.0,-0.0,-0.0,-0.19627291099758057,0.21999231227006152,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.02920514996884405,-0.06681609607669554,-0.026467010974325304,0.19627291099756958,-0.21999231227007868,-0.0,-0.0,-0.0,-0.19627291099757077,0.21999231227008859,-0.19627291099757238,0.21999231227007526,-0.0,0.19627291099757238,-0.21999231227007482,0.026365722743969932,-0.06422226351035787,0.06339648185706456
dlow,0.5346354850181039,0.36696764816758054,1.0,0.6220952564177786,0.25692571337897846,-0.22550173568176055,0.25857114543664145,-0.23185315321259928,0.2671756818973411,0.25692571337897874,-0.22550173568175988,0.010268408037472695,-0.03891068525183376,0.01026840803747338,-0.2569257133789788,0.22550173568174978,-0.2569261797258271,0.22550208424261398,-0.03891068525183464,0.25692571337897846,-0.22550173568176055,0.25857114543664145,-0.23185315321259928,0.2671756818973411,0.25692571337897746,-0.22550173568175477,-0.015717880102336178,-0.018981622350713902,-0.015717880102336178,-0.2569257133789639,0.2255017356817449,-0.2569257134974156,0.22550173576120192,-0.018981622350713902,0.25692571337897846,-0.22550173568176055,0.22802064706296862,-0.20929491199970582,0.008764445954597985,0.25692571337898307,-0.22550173568174367,-0.024632906917122985,-0.00910992401195073,-0.024632906917122985,-0.25692571337897757,0.22550173568173654,-0.25692571337900405,0.2255017356817765,-0.00910992401195073,0.25692571337897846,-0.22550173568176055,0.19369746804867047,-0.18325450885698724,0.23630036839697952,0.2569257133789607,-0.22550173568174872,-0.02774101358530458,-0.0029073658082667897,-0.02774101358530458,-0.2569257133790014,0.22550173568176274,-0.2569257133789785,0.22550173568176066,-0.0029073658082667897,0.25692571337897846,-0.22550173568176055,0.16689798106585974,-0.16304645769149245,-0.0032785657602001517,0.256925713378964,-0.22550173568175677,-0.02874381219162918,0.0008933370910675834,-0.02874381219162918,-0.25692571337897263,0.22550173568175458,-0.25692571337897846,0.22550173568176066,0.0008933370910675834,0.25692571337897846,-0.22550173568176055,0.1471069465902757,-0.14819484576388428,0.1966268421435387,0.256925713378993,-0.22550173568177104,-0.028929295684343864,0.0032428211293949933,-0.028929295684343864,-0.2569257133789619,0.2255017356817503,-0.25692571337897846,0.22550173568176066,0.0032428211293949933,0.25692571337897846,-0.22550173568176055,0.1320112290779626,-0.13687020059811342,-0.008073983241948378,0.25692571337898956,-0.22550173568173984,-0.028763993323697907,0.0047424390108553385,-0.028763993323697907,-0.25692571337898673,0.22550173568176374,-0.25692571337897846,0.22550173568176066,0.0047424390108553385,0.25692571337897846,-0.22550173568176055,0.1199006095655378,-0.1277502632595586,0.16877496318937812,0.2569257133789746,-0.22550173568175788,-0.028437384112786002,0.005741350316324502,-0.028437384112786002,-0.2569257133789899,0.22550173568177062,-0.25692571337897846,0.22550173568176066,0.005741350316324502,0.25692571337897846,-0.22550173568176055,0.10973169088160953,-0.12004162997870801,-0.010823922182972016,0.25692571337895903,-0.22550173568175527,-0.028038301980158758,0.006438786143299344,-0.028038301980158758,-0.2569257133789692,0.22550173568174722,-0.25692571337897846,0.22550173568176066,0.006438786143299344,0.25692571337897846,-0.22550173568176055,0.10088854191507432,-0.11328139768938154,0.14767489507627274,0.25692571337896647,-0.2255017356817589,-0.0,0.0,-0.0,-0.2569257133789856,0.22550173568176407,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.09300330336100243,-0.10719458600229366,-0.012649693063193156,0.2569257133789872,-0.22550173568174786,-0.0,0.0,-0.0,-0.25692571337895936,0.22550173568175508,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.0858513134681463,-0.10161356294935052,0.13018288015197646,0.2569257133789927,-0.22550173568176282,-0.0,0.0,-0.0,-0.2569257133789592,0.22550173568175957,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.07929245723119674,-0.09643449770645034,-0.013903085932292806,0.2569257133789838,-0.22550173568173904,-0.0,0.0,-0.0,-0.2569257133789745,0.22550173568175483,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.07323760803496897,-0.0915930199705028,0.11499785283195521,0.2569257133789868,-0.22550173568175916,-0.0,0.0,-0.0,-0.2569257133789761,0.22550173568175502,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.06762850396501971,-0.0870495927656848,-0.014744927143372468,0.25692571337898157,-0.22550173568176227,-0.0,0.0,-0.0,-0.25692571337897613,0.22550173568174786,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.06242517237420594,-0.08278005878416972,0.1016057349236276,0.2569257133789826,-0.22550173568175075,-0.0,0.0,-0.0,-0.25692571337898,0.22550173568175505,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.057597947227676714,-0.07876926925819652,-0.015285819699609252,0.25692571337899034,-0.22550173568175433,-0.0,0.0,-0.0,-0.2569257133789999,0.22550173568176587,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.05312249237631397,-0.07500678910883497,0.08979925938455888,0.2569257133789669,-0.22550173568175028,-0.0,0.0,-0.0,-0.25692571337900083,0.22550173568174744,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.048976865472599454,-0.0714841115362395,-0.015618909864316919,0.25692571337897735,-0.22550173568176404,-0.0,0.0,-0.0,-0.25692571337898273,0.22550173568177342,-0.25692571337897846,0.22550173568176066,0.0,0.25692571337897846,-0.22550173568176055,0.04513995861938238,-0.06819298686228425,0.07945804899982685
