close_mean60,close_mean50,close_mean40,close_mean30,close_mean20,close_mean10
34.33916666666667,34.729,35.21875,35.825,36.29750000000001,36.37499999999999
34.41250000000001,34.79600000000001,35.3,35.891666666666666,36.292500000000004,36.35
34.48500000000001,34.871,35.3875,35.965,36.292500000000004,36.325
34.56083333333334,34.948,35.472500000000004,36.04666666666667,36.3075,36.339999999999996
34.63833333333334,35.039,35.56875000000001,36.145,36.3675,36.410000000000004
34.72666666666668,35.136,35.673750000000005,36.22833333333334,36.44250000000001,36.525000000000006
34.81500000000001,35.23500000000001,35.78125000000001,36.311666666666675,36.52750000000001,36.685
34.90250000000001,35.336000000000006,35.893750000000004,36.42,36.587500000000006,36.839999999999996
34.99166666666667,35.440000000000005,36.00625000000001,36.51833333333334,36.682500000000005,37.004999999999995
35.07916666666667,35.544000000000004,36.11625,36.61333333333334,36.775,37.17999999999999
35.16583333333334,35.645,36.206250000000004,36.64833333333334,36.862500000000004,37.35
35.25,35.744,36.29875,36.701666666666675,36.934999999999995,37.519999999999996
35.33583333333334,35.842000000000006,36.38875,36.74833333333334,36.9925,37.66
35.421666666666674,35.93600000000001,36.4825,36.80166666666667,37.065000000000005,37.79
35.513333333333335,36.03200000000001,36.580000000000005,36.87333333333334,37.1475,37.885
35.6025,36.126000000000005,36.655,36.940000000000005,37.230000000000004,37.934999999999995
35.69666666666667,36.226,36.735,37.019999999999996,37.345,38.005
35.79666666666667,36.335,36.839999999999996,37.09166666666667,37.470000000000006,38.1
35.89666666666667,36.441,36.933749999999996,37.181666666666665,37.59250000000001,38.18000000000001
35.98833333333334,36.535,37.0125,37.25333333333334,37.69500000000001,38.21000000000001
36.080000000000005,36.61600000000001,37.050000000000004,37.32666666666668,37.80250000000001,38.25500000000001
36.16999999999999,36.699,37.10125,37.39,37.91000000000001,38.3
36.243333333333325,36.760999999999996,37.123749999999994,37.41166666666666,37.955,38.24999999999999
36.26,36.762,37.07125,37.33666666666667,37.835,37.879999999999995
36.27916666666666,36.766999999999996,37.03374999999999,37.269999999999996,37.7,37.515
36.291666666666664,36.74799999999999,36.98499999999999,37.193333333333335,37.5275,37.12
36.30083333333334,36.722999999999985,36.93374999999999,37.12166666666666,37.339999999999996,36.675
36.32083333333333,36.721999999999994,36.881249999999994,37.06333333333334,37.175,36.25
36.340833333333336,36.714999999999996,36.84625,37.00833333333334,37.010000000000005,35.84
36.35916666666667,36.705999999999996,36.81,36.95666666666668,36.845,35.480000000000004
36.370000000000005,36.668,36.78000000000001,36.915000000000006,36.697500000000005,35.14
36.38166666666667,36.64,36.74125,36.87166666666667,36.5475,34.795
36.39,36.606,36.6925,36.815000000000005,36.3925,34.535000000000004
36.40083333333333,36.576,36.651250000000005,36.755,36.2375,34.595
36.4125,36.555,36.612500000000004,36.68,36.0775,34.64
36.40583333333334,36.527,36.56875000000001,36.583333333333336,35.90749999999999,34.695
36.39916666666667,36.50299999999999,36.53625,36.48666666666666,35.72749999999999,34.779999999999994
36.407500000000006,36.471999999999994,36.50625,36.39499999999999,35.54249999999999,34.834999999999994
36.409166666666664,36.452999999999996,36.47625000000001,36.29999999999999,35.35999999999999,34.879999999999995
36.40999999999999,36.434,36.45,36.206666666666656,35.205,34.92999999999999
36.37749999999998,36.409,36.4175,36.106666666666655,35.0325,34.925
36.356666666666655,36.381,36.38875,36.01166666666666,34.86750000000001,34.94
36.33249999999999,36.347,36.3525,35.916666666666664,34.75000000000001,34.964999999999996
36.30916666666667,36.316,36.31,35.81666666666668,34.78500000000001,34.975
36.291666666666664,36.285000000000004,36.253750000000004,35.71000000000001,34.807500000000005,34.975
36.27833333333333,36.262,36.19625,35.61666666666667,34.865,35.035000000000004
36.26583333333334,36.24500000000001,36.135000000000005,35.51166666666667,34.93,35.08
36.251666666666665,36.23500000000001,36.08375,35.41166666666667,34.9925,35.15
36.25666666666667,36.23600000000001,36.04375,35.33166666666668,35.0775,35.275
36.27583333333334,36.25700000000001,36.026250000000005,35.29833333333334,35.2075,35.485
36.292500000000004,36.27600000000001,36.00750000000001,35.25833333333334,35.31750000000001,35.71
36.30583333333333,36.297000000000004,35.99125,35.22166666666667,35.435,35.93
36.305,36.301,35.96125,35.19833333333334,35.53,36.095
36.30416666666667,36.297,35.92375,35.27166666666667,35.61,36.245
36.29083333333334,36.266999999999996,35.8625,35.311666666666675,35.647499999999994,36.32000000000001
36.27916666666667,36.23,35.803749999999994,35.365,35.699999999999996,36.364999999999995
36.277499999999996,36.196,35.74374999999999,35.43333333333333,35.76,36.44
36.279999999999994,36.168,35.684999999999995,35.49666666666667,35.8275,36.505
36.2725,36.126,35.6125,35.53666666666667,35.865,36.455000000000005
36.269999999999996,36.087999999999994,35.5575,35.583333333333336,35.91,36.334999999999994
36.26916666666666,36.053,35.5025,35.62333333333333,35.9725,36.235
36.28583333333333,36.039,35.47375,35.7,36.08,36.23
36.2925,36.019,35.46125,35.769999999999996,36.1725,36.25
36.2875,35.98700000000001,35.51375000000001,35.82000000000001,36.24250000000001,36.24
36.27416666666667,35.952000000000005,35.56125000000001,35.86833333333333,36.315,36.31
36.25666666666666,35.921,35.62125,35.92999999999999,36.3775,36.39
36.232499999999995,35.878,35.67875,35.97833333333333,36.427499999999995,36.41499999999999
36.208333333333336,35.83,35.72500000000001,36.02166666666667,36.457499999999996,36.410000000000004
36.185833333333335,35.787000000000006,35.77375000000001,36.07166666666667,36.47,36.485
36.15833333333333,35.748000000000005,35.815000000000005,36.11,36.4225,36.510000000000005
36.1175,35.69,35.8275,36.12833333333333,36.33749999999999,36.44
36.08916666666667,35.647000000000006,35.86,36.166666666666664,36.285,36.339999999999996
36.065000000000005,35.628,35.90125,36.21333333333333,36.272499999999994,36.295
36.041666666666664,35.67400000000001,35.94375,36.266666666666666,36.277499999999996,36.315
36.019999999999996,35.721,35.991249999999994,36.32999999999999,36.334999999999994,36.36
35.99333333333333,35.768,36.036249999999995,36.37,36.372499999999995,36.355000000000004
35.975,35.835,36.098749999999995,36.438333333333325,36.43749999999999,36.46
35.94583333333334,35.885000000000005,36.1475,36.480000000000004,36.467499999999994,36.52499999999999
35.91583333333334,35.931000000000004,36.19375,36.5,36.5225,36.559999999999995
35.89666666666667,35.98,36.24249999999999,36.49499999999999,36.575,36.63999999999999
35.873333333333335,36.019999999999996,36.293749999999996,36.48833333333333,36.614999999999995,36.79
35.851666666666674,36.063,36.34375,36.48166666666667,36.6075,36.875
35.8475,36.11,36.396249999999995,36.49666666666666,36.62,36.945
35.89416666666666,36.154,36.448750000000004,36.516666666666666,36.654999999999994,36.995000000000005
35.93583333333333,36.195,36.5,36.559999999999995,36.684999999999995,37.010000000000005
35.98,36.237,36.53750000000001,36.595000000000006,36.6975,37.040000000000006
36.02583333333334,36.275000000000006,36.573750000000004,36.61833333333334,36.72,36.980000000000004
36.060833333333335,36.306000000000004,36.595000000000006,36.625,36.732499999999995,36.94
36.095000000000006,36.338,36.603750000000005,36.65333333333333,36.7375,36.915000000000006
36.13666666666666,36.378,36.60125,36.68999999999999,36.779999999999994,36.92
36.17416666666666,36.424,36.6025,36.724999999999994,36.86749999999999,36.94500000000001
36.211666666666666,36.466,36.6,36.72333333333333,36.91499999999999,36.955
36.250833333333325,36.507999999999996,36.61125,36.73166666666666,36.949999999999996,36.955
36.285833333333336,36.547999999999995,36.623749999999994,36.75166666666666,36.97,36.94500000000001
36.32416666666667,36.593999999999994,36.662499999999994,36.77999999999999,36.989999999999995,36.970000000000006
36.365,36.631,36.6975,36.79999999999999,37.022499999999994,37.005
36.400000000000006,36.664,36.72,36.821666666666665,37.0025,37.02499999999999
36.42583333333333,36.681,36.724999999999994,36.83,36.9825,37.02499999999999
36.450833333333335,36.68600000000001,36.74375,36.830000000000005,36.965,37.015
36.4775,36.676,36.761250000000004,36.845000000000006,36.947500000000005,36.97500000000001
36.50833333333334,36.66800000000001,36.77625000000001,36.88833333333334,36.93750000000001,36.93000000000001
36.532500000000006,36.653000000000006,36.758750000000006,36.89833333333333,36.910000000000004,36.865
36.560833333333335,36.654,36.75500000000001,36.90833333333333,36.89,36.825
36.58666666666667,36.65500000000001,36.758750000000006,36.906666666666666,36.862500000000004,36.78
36.61000000000001,36.668,36.7575,36.88999999999999,36.83,36.69
36.62583333333335,36.678000000000004,36.75000000000001,36.88166666666667,36.802499999999995,36.599999999999994
36.64416666666667,36.685,36.752500000000005,36.85,36.785,36.545
36.654999999999994,36.685,36.753750000000004,36.83,36.77499999999999,36.52499999999999
36.656666666666666,36.697,36.75000000000001,36.81333333333334,36.762499999999996,36.51
36.65083333333334,36.714,36.765,36.806666666666665,36.75,36.52499999999999
36.64416666666667,36.726000000000006,36.7975,36.8,36.7275,36.52499999999999
36.63416666666668,36.715,36.808749999999996,36.78666666666666,36.7025,36.540000000000006
36.63333333333334,36.71000000000001,36.81375,36.77,36.6775,36.53000000000001
36.6475,36.729,36.832499999999996,36.77833333333333,36.69500000000001,36.61000000000001
36.665000000000006,36.736000000000004,36.83,36.77,36.67000000000001,36.650000000000006
36.68083333333335,36.739000000000004,36.835,36.76666666666667,36.64750000000001,36.695
36.69166666666668,36.747,36.81875,36.765,36.635000000000005,36.724999999999994
36.69750000000001,36.75500000000001,36.81250000000001,36.77000000000001,36.642500000000005,36.76
36.712500000000006,36.75800000000001,36.807500000000005,36.771666666666675,36.650000000000006,36.79
36.72416666666666,36.767,36.79875,36.75833333333333,36.650000000000006,36.775
36.73416666666667,36.793,36.79375,36.74333333333333,36.650000000000006,36.775
36.7275,36.805,36.7875,36.73166666666667,36.665,36.79
36.723333333333336,36.809,36.775,36.715,36.660000000000004,36.79
36.723333333333336,36.80499999999999,36.7575,36.69500000000001,36.652499999999996,36.695
36.73166666666667,36.806,36.755,36.683333333333344,36.67999999999999,36.709999999999994
36.73083333333334,36.806,36.7475,36.66166666666667,36.6925,36.69
36.72416666666667,36.777,36.72625000000001,36.62666666666667,36.667500000000004,36.61
36.716666666666676,36.755,36.70875,36.60333333333334,36.6425,36.525
36.71083333333333,36.741,36.697500000000005,36.59166666666667,36.6325,36.474999999999994
36.712500000000006,36.727000000000004,36.67875,36.580000000000005,36.6075,36.440000000000005
36.73083333333334,36.719,36.6625,36.57333333333334,36.597500000000004,36.42
36.73333333333334,36.705,36.6425,36.568333333333335,36.582499999999996,36.375
36.73083333333334,36.688,36.62125,36.55333333333333,36.565,36.339999999999996
36.7225,36.668,36.59875,36.53833333333333,36.50249999999999,36.309999999999995
36.71333333333334,36.653999999999996,36.575,36.53666666666666,36.48,36.25
36.70583333333333,36.638999999999996,36.5475,36.529999999999994,36.4475,36.205
36.68583333333333,36.626999999999995,36.527499999999996,36.52166666666667,36.42,36.23
36.667500000000004,36.613,36.510000000000005,36.505,36.3775,36.23
36.63666666666666,36.581,36.472500000000004,36.46000000000001,36.295,36.114999999999995
36.598333333333336,36.534,36.42375,36.39,36.197500000000005,35.955
36.55916666666666,36.48199999999999,36.36999999999999,36.31833333333332,36.089999999999996,35.76
36.51583333333333,36.428,36.318749999999994,36.245,35.9725,35.56999999999999
36.47583333333333,36.38,36.26875,36.181666666666665,35.8775,35.415
36.43333333333333,36.331,36.21875,36.08833333333334,35.785,35.260000000000005
36.39666666666666,36.282000000000004,36.18,36.02333333333333,35.68,35.11000000000001
36.36333333333333,36.235,36.14375,35.96,35.59499999999999,34.985
36.3375,36.2,36.11375,35.91,35.55999999999999,34.89
36.31333333333334,36.17100000000001,36.0825,35.85666666666667,35.522499999999994,34.815
36.285833333333336,36.13999999999999,36.0475,35.79999999999999,35.46249999999999,34.81
36.25333333333333,36.108999999999995,36.004999999999995,35.74833333333333,35.40249999999999,34.85
36.21916666666666,36.07699999999999,35.96499999999999,35.694999999999986,35.332499999999996,34.905
36.18583333333333,36.04999999999999,35.927499999999995,35.639999999999986,35.272499999999994,34.975
36.154999999999994,36.020999999999994,35.89375,35.595,35.2225,35.03
36.11666666666667,35.983999999999995,35.8275,35.53833333333333,35.152499999999996,35.045
36.074166666666656,35.95099999999999,35.77624999999999,35.46499999999999,35.0725,35.035000000000004
36.031666666666666,35.918,35.723749999999995,35.40166666666666,34.99999999999999,35.015
35.99916666666666,35.89,35.68124999999999,35.37166666666666,34.942499999999995,34.995
35.971666666666664,35.861,35.63625,35.339999999999996,34.894999999999996,34.975
35.94083333333332,35.827,35.58624999999999,35.28999999999999,34.8775,34.94500000000001
35.91333333333332,35.791,35.545,35.24666666666666,34.8925,34.93500000000001
35.88916666666666,35.762,35.50875,35.205,34.9275,34.95
35.87749999999999,35.745,35.48375,35.18666666666666,34.995000000000005,35.015
35.86333333333333,35.73,35.464999999999996,35.173333333333325,35.052499999999995,35.074999999999996
35.84916666666667,35.697,35.447500000000005,35.16,35.11,35.175
35.840833333333336,35.679,35.42125,35.144999999999996,35.1625,35.28999999999999
35.83083333333333,35.657999999999994,35.39999999999999,35.13166666666666,35.205,35.394999999999996
35.82083333333333,35.63999999999999,35.397499999999994,35.12,35.235,35.475
35.805,35.614000000000004,35.386250000000004,35.105000000000004,35.25000000000001,35.525000000000006
35.78916666666667,35.589,35.3675,35.11833333333333,35.2725,35.6
35.765,35.563,35.34375,35.14,35.285000000000004,35.635
35.74583333333333,35.540000000000006,35.32000000000001,35.17333333333334,35.307500000000005,35.665
35.731666666666676,35.52,35.306250000000006,35.21833333333334,35.34000000000001,35.665000000000006
35.71750000000001,35.50300000000001,35.29375,35.25333333333334,35.36500000000001,35.655
35.70916666666667,35.512,35.3125,35.330000000000005,35.472500000000004,35.769999999999996
35.70833333333334,35.508,35.322500000000005,35.39333333333334,35.572500000000005,35.855
35.70666666666668,35.510000000000005,35.33625000000001,35.45333333333335,35.67250000000001,35.95
35.69916666666668,35.51700000000001,35.33875000000001,35.488333333333344,35.735,35.995
35.69083333333334,35.524,35.347500000000004,35.525,35.8,36.075
35.68999999999999,35.533,35.3875,35.580000000000005,35.8975,36.19500000000001
35.6875,35.537,35.4325,35.626666666666665,35.972500000000004,36.31
35.67916666666667,35.531,35.47375,35.663333333333334,36.02,36.375
35.68583333333333,35.548,35.542500000000004,35.731666666666676,36.09,36.515
35.7025,35.575,35.614999999999995,35.81000000000001,36.1775,36.699999999999996
35.722500000000004,35.605,35.691250000000004,35.90666666666667,36.2725,36.775
35.73416666666667,35.631,35.761250000000004,36.00333333333334,36.36,36.864999999999995
35.7625,35.674,35.846250000000005,36.123333333333335,36.4875,37.025
35.807500000000005,35.723000000000006,35.931250000000006,36.24333333333334,36.6275,37.260000000000005
35.85583333333333,35.781,36.022499999999994,36.37166666666666,36.794999999999995,37.515
35.895,35.851,36.11125,36.5,36.95,37.705
35.93083333333334,35.926,36.195,36.615,37.105,37.89999999999999
35.970000000000006,36.012,36.28875000000001,36.73500000000001,37.27,38.165000000000006
36.014166666666675,36.102999999999994,36.385000000000005,36.84166666666667,37.43000000000001,38.345000000000006
36.05583333333333,36.18399999999999,36.4725,36.938333333333325,37.58,38.46
36.0975,36.26499999999999,36.57,37.035,37.667500000000004,38.56
36.14083333333333,36.347,36.675,37.13666666666667,37.7775,38.69
36.18333333333333,36.423,36.775,37.23500000000001,37.877500000000005,38.73
36.22416666666667,36.491,36.864999999999995,37.32833333333334,37.995000000000005,38.730000000000004
36.26833333333334,36.559,36.955,37.431666666666665,38.11,38.705
36.32500000000001,36.628,37.04875,37.53166666666667,38.2,38.69500000000001
36.38666666666666,36.693999999999996,37.13375,37.63333333333333,38.295,38.69
36.454166666666666,36.764,37.2175,37.73500000000001,38.415,38.665
36.52583333333333,36.836000000000006,37.291250000000005,37.83333333333334,38.49249999999999,38.64
36.595,36.908,37.36625,37.936666666666675,38.55499999999999,38.64999999999999
36.660833333333336,36.984,37.43625,37.99166666666667,38.59999999999999,38.64
36.723333333333336,37.06100000000001,37.50375000000001,38.053333333333335,38.647499999999994,38.605
36.7875,37.141999999999996,37.57875,38.12166666666666,38.669999999999995,38.61000000000001
36.84416666666666,37.214,37.64875,38.199999999999996,38.67,38.61
36.901666666666664,37.287,37.727500000000006,38.27833333333333,38.660000000000004,38.615
36.95916666666666,37.361999999999995,37.8025,38.33833333333333,38.655,38.615
37.01416666666667,37.43,37.878750000000004,38.401666666666664,38.6525,38.615
37.05833333333332,37.48,37.93375,38.45333333333333,38.5975,38.53
37.099166666666655,37.51599999999999,37.97875,38.466666666666654,38.52749999999999,38.415000000000006
37.13583333333333,37.548,38.02125,38.461666666666666,38.46249999999999,38.275
37.169999999999995,37.569,38.01875,38.43333333333332,38.36999999999999,38.10000000000001
37.20666666666666,37.59,38.02375,38.41,38.269999999999996,37.935
37.24083333333333,37.61000000000001,38.025,38.358333333333334,38.1725,37.735
37.269999999999996,37.629,38.037499999999994,38.29666666666666,38.08,37.550000000000004
37.298333333333325,37.653,38.04749999999999,38.224999999999994,37.985,37.355000000000004
37.33083333333333,37.677,38.0475,38.16166666666666,37.895,37.175
37.36333333333333,37.709,38.058749999999996,38.111666666666665,37.822500000000005,37.029999999999994
37.3925,37.738,38.07875,38.05,37.74249999999999,36.955
37.41499999999999,37.765,38.07749999999999,37.98833333333333,37.662499999999994,36.91
37.439166666666665,37.79600000000001,38.07,37.940000000000005,37.584999999999994,36.894999999999996
37.4725,37.813,38.0725,37.91,37.544999999999995,36.989999999999995
37.504999999999995,37.835,38.0775,37.87333333333333,37.50749999999999,37.08
37.539166666666674,37.857,38.065,37.84333333333333,37.459999999999994,37.184999999999995
37.57333333333334,37.888999999999996,38.04625,37.81833333333332,37.4225,37.295
37.62250000000001,37.931999999999995,38.03625,37.813333333333325,37.412499999999994,37.470000000000006
37.6775,37.974,38.04125,37.82333333333333,37.427499999999995,37.68000000000001
37.754999999999995,38.044,38.08,37.87666666666666,37.5075,37.985
37.834999999999994,38.126999999999995,38.1175,37.934999999999995,37.6375,38.32000000000001
37.90833333333333,38.187,38.1475,37.983333333333334,37.767500000000005,38.625
37.98333333333333,38.239999999999995,38.184999999999995,38.029999999999994,37.9075,38.92
38.044166666666655,38.297999999999995,38.232499999999995,38.096666666666664,38.095000000000006,39.2
38.106666666666655,38.355,38.271249999999995,38.16,38.2725,39.464999999999996
38.17083333333333,38.4,38.31749999999999,38.22,38.4625,39.74
38.23333333333332,38.42799999999999,38.352499999999985,38.26666666666666,38.62499999999999,39.955
38.28249999999999,38.43599999999999,38.36874999999999,38.28666666666666,38.7525,40.03500000000001
38.316666666666656,38.43899999999999,38.374999999999986,38.294999999999995,38.855,40.03
38.346666666666664,38.43599999999999,38.37249999999999,38.291666666666664,38.9225,39.86
38.38333333333333,38.42699999999999,38.36749999999999,38.313333333333325,38.99249999999999,39.665
38.4075,38.41999999999999,38.36499999999999,38.34833333333333,39.06749999999999,39.51
38.42416666666667,38.416999999999994,38.35874999999999,38.38666666666666,39.13249999999999,39.345
38.433333333333344,38.407999999999994,38.349999999999994,38.43333333333333,39.154999999999994,39.11
38.44333333333334,38.394,38.34125,38.476666666666674,39.175,38.885
38.44000000000001,38.38199999999999,38.325,38.52166666666667,39.19,38.64
38.43166666666666,38.371999999999986,38.31249999999999,38.566666666666656,39.2025,38.449999999999996
38.42166666666666,38.36499999999999,38.302499999999995,38.618333333333325,39.192499999999995,38.349999999999994
38.4075,38.349999999999994,38.283750000000005,38.65333333333333,39.14,38.25
38.39666666666666,38.337999999999994,38.26875,38.68166666666666,39.03,38.2
38.39,38.334999999999994,38.28625,38.73,38.935,38.205
38.381666666666675,38.33,38.30875,38.775,38.85000000000001,38.190000000000005
38.37666666666668,38.321999999999996,38.33375,38.81333333333334,38.760000000000005,38.175
38.37166666666668,38.318,38.3725,38.833333333333336,38.650000000000006,38.190000000000005
38.35916666666667,38.31,38.40375,38.845000000000006,38.535000000000004,38.185
38.35333333333333,38.30199999999999,38.443749999999994,38.86333333333333,38.425,38.209999999999994
38.3475,38.294999999999995,38.481249999999996,38.876666666666665,38.3375,38.224999999999994
38.36416666666666,38.31399999999999,38.553749999999994,38.91499999999999,38.355000000000004,38.36
38.380833333333335,38.334,38.623749999999994,38.93833333333334,38.3925,38.535
38.3975,38.354,38.684999999999995,38.91833333333334,38.447500000000005,38.695
38.41416666666667,38.39099999999999,38.749999999999986,38.89333333333333,38.5075,38.809999999999995
38.43,38.433,38.81375,38.87666666666667,38.56,38.93
38.4425,38.47599999999999,38.87124999999999,38.855,38.61,39.045
38.454166666666666,38.525,38.90874999999999,38.81166666666666,38.662499999999994,39.135
38.46333333333334,38.569,38.941250000000004,38.76666666666667,38.707499999999996,39.230000000000004
38.47083333333334,38.618,38.97625000000001,38.72166666666668,38.7625,39.315000000000005
38.480000000000004,38.666,39.008750000000006,38.69333333333334,38.815000000000005,39.405
38.48500000000001,38.711,39.02125,38.683333333333344,38.85000000000001,39.34
38.494166666666665,38.757999999999996,39.0275,38.69333333333334,38.915000000000006,39.295
38.49916666666666,38.793,38.995000000000005,38.70666666666667,38.96000000000001,39.225
38.51416666666666,38.82599999999999,38.9525,38.714999999999996,38.970000000000006,39.13
38.54333333333333,38.87,38.931250000000006,38.73833333333334,39.0125,39.095000000000006
38.57416666666666,38.91,38.907500000000006,38.76166666666667,39.05499999999999,39.065000000000005
38.61333333333333,38.937999999999995,38.8725,38.79333333333333,39.09499999999999,39.055
38.65416666666667,38.969,38.845000000000006,38.83166666666667,39.155,39.08
38.700833333333335,39.004,38.82000000000001,38.88,39.214999999999996,39.115
