date-time,open,high,low,close,quantity,dont-know
2019-09-30T09:00:00+0530,1099.0,1099.0,1067.0,1089.0,13,5
2019-09-30T10:00:00+0530,1089.0,1094.0,1087.5,1093.0,23,20
2019-09-30T11:00:00+0530,1093.0,1093.5,1090.5,1091.0,21,23
2019-09-30T12:00:00+0530,1091.0,1094.0,1091.0,1092.5,38,31
2019-09-30T13:00:00+0530,1092.5,1094.0,1092.0,1093.0,23,29
2019-09-30T14:00:00+0530,1093.0,1094.5,1092.5,1094.0,14,30
2019-09-30T15:00:00+0530,1094.0,1095.0,1090.0,1090.0,40,31
2019-09-30T16:00:00+0530,1090.0,1090.0,1076.0,1080.0,69,42
2019-09-30T17:00:00+0530,1080.0,1081.0,1079.0,1079.5,17,36
2019-09-30T18:00:00+0530,1079.5,1081.5,1078.0,1078.0,25,34
2019-09-30T19:00:00+0530,1078.0,1081.5,1078.0,1081.5,11,35
2019-09-30T20:00:00+0530,1081.5,1081.5,1078.0,1080.0,27,32
2019-09-30T21:00:00+0530,1080.0,1080.0,1080.0,1080.0,0,32
2019-09-30T22:00:00+0530,1080.0,1080.0,1080.0,1080.0,0,32
2019-09-30T23:00:00+0530,1080.0,1080.0,1080.0,1080.0,0,32
2019-10-01T09:00:00+0530,1080.0,1082.0,1072.5,1073.0,23,39
2019-10-01T10:00:00+0530,1073.0,1073.0,1070.0,1070.5,65,48
2019-10-01T11:00:00+0530,1070.5,1072.5,1070.0,1071.0,28,49
2019-10-01T12:00:00+0530,1071.0,1073.5,1070.0,1073.5,8,46
2019-10-01T13:00:00+0530,1073.5,1076.0,1072.0,1074.0,15,45
2019-10-01T14:00:00+0530,1074.0,1074.0,1071.5,1071.5,10,44
2019-10-01T15:00:00+0530,1071.5,1073.5,1067.5,1068.0,30,44
2019-10-01T16:00:00+0530,1068.0,1070.0,1068.0,1070.0,7,42
2019-10-01T17:00:00+0530,1070.0,1070.0,1068.0,1068.0,10,50
2019-10-01T18:00:00+0530,1068.0,1068.0,1068.0,1068.0,0,50
2019-10-01T19:00:00+0530,1068.0,1069.5,1068.0,1068.5,2,49
2019-10-01T20:00:00+0530,1068.5,1068.5,1064.0,1067.5,10,47
2019-10-01T21:00:00+0530,1067.5,1067.5,1067.5,1067.5,0,47
2019-10-01T23:00:00+0530,1067.5,1067.5,1067.5,1067.5,0,47
2019-10-03T09:00:00+0530,1067.0,1068.5,1067.0,1068.5,2,46
2019-10-03T10:00:00+0530,1068.5,1070.0,1067.0,1069.5,20,53
2019-10-03T11:00:00+0530,1069.5,1069.5,1069.5,1069.5,5,56
2019-10-03T12:00:00+0530,1069.5,1070.0,1069.5,1070.0,1,55
2019-10-03T13:00:00+0530,1070.0,1070.0,1069.0,1069.5,3,53
2019-10-03T14:00:00+0530,1070.0,1070.0,1068.5,1068.5,3,54
2019-10-03T15:00:00+0530,1068.5,1070.0,1068.0,1069.0,16,59
2019-10-03T16:00:00+0530,1069.0,1069.5,1068.0,1068.0,14,58
2019-10-03T17:00:00+0530,1068.0,1069.5,1068.0,1069.5,3,58
2019-10-03T18:00:00+0530,1069.5,1070.0,1066.5,1069.5,30,61
2019-10-03T19:00:00+0530,1069.5,1072.0,1069.0,1072.0,28,61
2019-10-03T20:00:00+0530,1072.0,1075.0,1072.0,1075.0,28,57
2019-10-03T21:00:00+0530,1075.0,1075.0,1075.0,1075.0,0,57
2019-10-03T22:00:00+0530,1075.0,1075.0,1075.0,1075.0,0,57
2019-10-04T09:00:00+0530,1071.5,1071.5,1071.0,1071.5,2,56
2019-10-04T10:00:00+0530,1071.5,1073.0,1071.0,1073.0,11,59
2019-10-04T11:00:00+0530,1073.0,1073.0,1072.5,1073.0,3,58
2019-10-04T12:00:00+0530,1073.0,1074.0,1070.5,1070.5,14,54
2019-10-04T13:00:00+0530,1070.5,1070.5,1070.5,1070.5,0,54
2019-10-04T14:00:00+0530,1070.5,1073.0,1069.5,1070.0,13,58
2019-10-04T15:00:00+0530,1071.0,1071.5,1070.0,1071.5,7,58
2019-10-04T16:00:00+0530,1071.5,1072.5,1071.5,1072.0,5,57
2019-10-04T17:00:00+0530,1072.0,1072.0,1072.0,1072.0,1,57
2019-10-04T18:00:00+0530,1072.0,1073.0,1072.0,1073.0,1,57
2019-10-04T19:00:00+0530,1073.0,1073.0,1073.0,1073.0,0,57
2019-10-04T20:00:00+0530,1073.0,1073.0,1068.0,1070.0,34,58
2019-10-04T21:00:00+0530,1070.0,1070.0,1070.0,1070.0,0,58
2019-10-04T22:00:00+0530,1070.0,1070.0,1070.0,1070.0,0,58
2019-10-04T23:00:00+0530,1070.0,1070.0,1070.0,1070.0,0,58
2019-10-07T10:00:00+0530,1072.0,1072.0,1072.0,1072.0,1,58
2019-10-07T11:00:00+0530,1072.0,1072.0,1067.0,1067.0,8,56
2019-10-07T12:00:00+0530,1067.0,1068.0,1063.0,1063.0,12,52
2019-10-07T13:00:00+0530,1063.0,1063.0,1063.0,1063.0,2,54
2019-10-07T14:00:00+0530,1063.0,1065.5,1063.0,1065.5,15,59
2019-10-07T15:00:00+0530,1065.5,1065.5,1064.5,1065.5,10,60
2019-10-07T16:00:00+0530,1065.5,1065.5,1061.5,1064.0,15,63
2019-10-07T17:00:00+0530,1064.0,1064.0,1064.0,1064.0,0,63
2019-10-07T18:00:00+0530,1064.0,1065.0,1063.0,1064.0,3,62
2019-10-07T19:00:00+0530,1064.0,1065.5,1064.0,1065.5,2,60
2019-10-07T20:00:00+0530,1065.5,1066.0,1065.0,1065.5,12,60
2019-10-07T21:00:00+0530,1065.5,1065.5,1065.5,1065.5,0,60
2019-10-07T22:00:00+0530,1065.5,1065.5,1065.5,1065.5,0,60
2019-10-08T17:00:00+0530,1061.5,1061.5,1055.5,1059.0,35,60
2019-10-08T18:00:00+0530,1059.0,1059.0,1059.0,1059.0,1,61
2019-10-08T19:00:00+0530,1059.0,1059.0,1059.0,1059.0,0,61
2019-10-08T20:00:00+0530,1059.0,1060.0,1059.0,1060.0,3,61
2019-10-08T21:00:00+0530,1060.0,1060.0,1060.0,1060.0,0,61
2019-10-08T23:00:00+0530,1060.0,1060.0,1060.0,1060.0,0,61
2019-10-09T09:00:00+0530,1059.0,1062.5,1059.0,1062.0,7,57
2019-10-09T10:00:00+0530,1062.0,1062.0,1062.0,1062.0,1,57
2019-10-09T11:00:00+0530,1062.0,1062.5,1061.5,1061.5,6,58
2019-10-09T12:00:00+0530,1061.5,1062.5,1059.5,1059.5,22,69
2019-10-09T13:00:00+0530,1059.5,1059.5,1058.5,1059.0,8,69
2019-10-09T14:00:00+0530,1059.0,1059.5,1058.5,1059.5,7,74
2019-10-09T15:00:00+0530,1059.5,1059.5,1050.0,1058.0,54,89
2019-10-09T16:00:00+0530,1058.0,1058.5,1058.0,1058.5,3,90
2019-10-09T17:00:00+0530,1058.5,1063.0,1058.0,1063.0,18,85
2019-10-09T18:00:00+0530,1063.0,1063.0,1060.0,1061.0,20,79
2019-10-09T19:00:00+0530,1061.0,1062.0,1060.0,1060.5,4,79
2019-10-09T20:00:00+0530,1060.5,1061.5,1060.5,1061.5,3,79
2019-10-09T21:00:00+0530,1061.5,1061.5,1061.5,1061.5,0,79
2019-10-10T09:00:00+0530,1061.0,1061.5,1061.0,1061.0,11,74
2019-10-10T10:00:00+0530,1061.0,1061.5,1060.5,1061.5,5,73
2019-10-10T11:00:00+0530,1061.5,1062.0,1061.5,1061.5,4,70
2019-10-10T12:00:00+0530,1061.5,1062.0,1061.0,1062.0,4,70
2019-10-10T13:00:00+0530,1062.0,1063.0,1061.5,1062.0,18,74
2019-10-10T14:00:00+0530,1062.0,1063.0,1061.5,1061.5,11,77
2019-10-10T15:00:00+0530,1061.5,1062.0,1061.0,1061.5,11,74
2019-10-10T16:00:00+0530,1061.5,1062.5,1061.0,1062.5,5,75
2019-10-10T17:00:00+0530,1062.5,1062.5,1061.5,1062.5,5,74
2019-10-10T18:00:00+0530,1062.5,1062.5,1062.5,1062.5,1,74
2019-10-10T19:00:00+0530,1062.5,1063.0,1062.0,1063.0,15,71
2019-10-10T20:00:00+0530,1063.0,1063.5,1061.0,1061.0,5,71
2019-10-10T21:00:00+0530,1061.0,1061.0,1061.0,1061.0,0,71
2019-10-11T09:00:00+0530,1062.0,1064.0,1060.5,1064.0,10,71
2019-10-11T10:00:00+0530,1064.0,1064.0,1061.5,1062.0,6,69
2019-10-11T11:00:00+0530,1062.0,1062.5,1061.5,1061.5,4,69
2019-10-11T12:00:00+0530,1061.5,1063.0,1061.5,1062.5,17,74
2019-10-11T13:00:00+0530,1062.5,1063.0,1062.5,1062.5,3,72
2019-10-11T14:00:00+0530,1062.5,1063.0,1062.5,1063.0,3,71
2019-10-11T15:00:00+0530,1063.0,1064.0,1063.0,1064.0,14,73
2019-10-11T16:00:00+0530,1064.0,1070.0,1063.5,1068.5,77,67
2019-10-11T17:00:00+0530,1068.5,1070.0,1067.0,1069.0,9,67
2019-10-11T18:00:00+0530,1069.0,1069.5,1069.0,1069.0,7,72
2019-10-11T19:00:00+0530,1069.0,1074.5,1069.0,1072.5,54,65
2019-10-11T20:00:00+0530,1072.5,1072.5,1072.0,1072.5,2,64
2019-10-11T21:00:00+0530,1072.5,1072.5,1072.5,1072.5,0,64
2019-10-11T22:00:00+0530,1072.5,1072.5,1072.5,1072.5,0,64
2019-10-11T23:00:00+0530,1072.5,1072.5,1072.5,1072.5,0,64
2019-10-14T09:00:00+0530,1076.0,1080.5,1076.0,1078.0,31,68
2019-10-14T10:00:00+0530,1078.0,1082.0,1078.0,1082.0,15,70
2019-10-14T11:00:00+0530,1079.0,1079.0,1078.5,1078.5,4,71
