date-time,open,high,low,close,quantity,dont-know
2020-01-03T13:00:00+0530,147.0,147.0,147.0,147.0,6,10
2020-01-03T14:00:00+0530,147.0,157.1,147.0,157.1,10,10
2020-01-03T15:00:00+0530,157.1,157.1,148.5,156.4,2,1
2020-01-03T16:00:00+0530,148.5,156.4,148.5,156.4,3,1
2020-01-03T17:00:00+0530,156.4,156.4,148.1,155.9,2,1
2020-01-03T18:00:00+0530,155.9,155.9,155.9,155.9,0,1
2020-01-03T19:00:00+0530,155.9,155.9,155.9,155.9,0,1
2020-01-03T20:00:00+0530,155.9,155.9,155.9,155.9,0,1
2020-01-03T21:00:00+0530,155.9,155.9,155.9,155.9,0,1
2020-01-03T23:00:00+0530,155.9,155.9,155.9,155.9,0,1
2020-01-07T09:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T10:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T11:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T12:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T13:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T14:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T15:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T16:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T17:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T18:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T19:00:00+0530,148.05,148.05,148.05,148.05,0,1
2020-01-07T20:00:00+0530,148.05,154.95,148.05,154.1,4,2
2020-01-07T21:00:00+0530,154.1,154.1,154.1,154.1,0,2
2020-01-07T22:00:00+0530,154.1,154.1,153.95,153.95,1,3
2020-01-07T23:00:00+0530,153.95,153.95,150.05,150.05,2,1
2020-01-09T10:00:00+0530,153.95,153.95,153.95,153.95,0,2
2020-01-09T11:00:00+0530,153.95,153.95,153.95,153.95,0,2
2020-01-09T12:00:00+0530,153.95,153.95,152.05,152.05,1,1
2020-01-09T13:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T14:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T15:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T16:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T17:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T18:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T19:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T20:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T21:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-09T22:00:00+0530,152.05,152.05,152.05,152.05,0,1
2020-01-10T19:00:00+0530,154.95,154.95,150.0,150.0,2,2
2020-01-10T20:00:00+0530,150.0,150.0,150.0,150.0,0,2
2020-01-10T21:00:00+0530,150.0,150.0,150.0,150.0,0,2
2020-01-10T22:00:00+0530,150.0,150.0,150.0,150.0,0,2
2020-01-10T23:00:00+0530,150.0,152.45,150.0,152.45,1,1
2020-01-13T19:00:00+0530,152.45,152.45,152.45,152.45,0,2
2020-01-13T20:00:00+0530,152.45,153.95,152.45,153.95,1,3
2020-01-13T21:00:00+0530,153.95,153.95,153.75,153.75,1,4
2020-01-13T22:00:00+0530,153.75,153.75,151.05,151.05,1,3
2020-01-13T23:00:00+0530,151.05,151.05,151.05,151.05,0,3
2020-01-14T12:00:00+0530,153.8,153.8,151.6,153.1,3,4
2020-01-14T13:00:00+0530,153.1,153.1,153.1,153.1,0,4
2020-01-14T14:00:00+0530,153.1,153.1,153.1,153.1,1,5
2020-01-14T15:00:00+0530,153.1,153.1,153.1,153.1,0,5
2020-01-14T16:00:00+0530,153.1,153.1,153.1,153.1,0,5
2020-01-14T17:00:00+0530,153.1,153.1,153.1,153.1,0,5
2020-01-14T18:00:00+0530,153.0,153.0,153.0,153.0,1,6
2020-01-14T19:00:00+0530,153.0,153.0,153.0,153.0,0,6
2020-01-14T20:00:00+0530,153.0,153.0,153.0,153.0,0,6
2020-01-14T21:00:00+0530,153.0,153.65,152.7,152.7,4,3
2020-01-14T22:00:00+0530,152.7,152.7,152.7,152.7,0,3
2020-01-14T23:00:00+0530,152.7,153.25,152.7,153.25,1,2
2020-01-15T20:00:00+0530,153.25,153.25,153.25,153.25,1,4
2020-01-15T21:00:00+0530,153.25,153.25,153.25,153.25,0,4
2020-01-15T22:00:00+0530,153.25,153.25,153.25,153.25,0,4
2020-01-15T23:00:00+0530,153.25,153.25,153.25,153.25,0,4
2020-01-16T16:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T17:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T18:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T19:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T20:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T21:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T22:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-16T23:00:00+0530,153.7,153.7,153.7,153.7,0,4
2020-01-20T09:00:00+0530,155.55,155.55,155.55,155.55,0,2
2020-01-20T10:00:00+0530,155.55,155.55,155.55,155.55,0,2
2020-01-20T11:00:00+0530,154.0,154.0,154.0,154.0,1,3
2020-01-20T12:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T13:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T14:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T15:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T16:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T17:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T18:00:00+0530,154.0,154.0,154.0,154.0,0,3
2020-01-20T19:00:00+0530,154.0,154.0,154.0,154.0,0,3
